id,title,score,type,eps,year
ap_1214,Suzume,4.2,Movie,1 ep,2022
ap_1215,Magi: The Kingdom of Magic,4.2,TV,25,2013 - 2014
ap_1216,Yona of the Dawn,4.2,TV,24,2014 - 2015
ap_1217,Shelter,4.2,Music Video,1 ep,2016
ap_1218,Anohana: The Flower We Saw That Day,4.2,TV,11,2011
ap_1219,Detective Conan: Episode One - The Great Detective Turned Small,4.2,TV Special,1 ep,2016
ap_1220,Samurai Champloo,4.2,TV,26,2004 - 2005
ap_1221,Mononoke Movie 2: Hinezumi,4.2,Movie,1 ep,2025
ap_1222,My Dress-Up Darling,4.2,TV,12,2022
ap_1223,Natsume Yuujinchou: Itsuka Yuki no Hi ni,4.2,OVA,1 ep,2014
ap_1224,The Summer Hikaru Died,4.2,TV,12,2025
ap_1225,The First Slam Dunk,4.2,Movie,1 ep,2022
