id,title,score,type,eps,year
mal_1,Sousou no Frieren,9.28,TV,28,Sep 2023 - Mar 2024
mal_2,Sousou no Frieren 2nd Season,9.24,TV,10,Jan 2026 -
mal_3,Chainsaw Man Movie: Reze-hen,9.10,Movie,1,Sep 2025 - Sep 2025
mal_4,Fullmetal Alchemist: Brotherhood,9.10,TV,64,Apr 2009 - Jul 2010
mal_5,Steins;Gate,9.07,TV,24,Apr 2011 - Sep 2011
mal_6,Shingeki no Kyojin Season 3 Part 2,9.05,TV,10,Apr 2019 - Jul 2019
mal_7,Gintama: The Final,9.05,Movie,1,Jan 2021 - Jan 2021
mal_8,Gintama°,9.05,TV,51,Apr 2015 - Mar 2016
mal_9,Hunter x Hunter (2011),9.03,TV,148,Oct 2011 - Sep 2014
mal_10,Ginga Eiyuu Densetsu,9.02,OVA,110,Jan 1988 - Mar 1997
mal_11,Gintama',9.02,TV,51,Apr 2011 - Mar 2012
mal_12,Gintama': Enchousen,9.02,TV,13,Oct 2012 - Mar 2013
mal_13,One Piece Fan Letter,9.02,TV Special,1,Oct 2024 - Oct 2024
mal_14,Bleach: Sennen Kessen-hen,8.98,TV,13,Oct 2022 - Dec 2022
mal_15,Gintama.,8.98,TV,12,Jan 2017 - Mar 2017
mal_16,Kaguya-sama wa Kokurasetai: Ultra Romantic,8.96,TV,13,Apr 2022 - Jun 2022
mal_17,Fruits Basket: The Final,8.94,TV,13,Apr 2021 - Jun 2021
mal_18,Clannad: After Story,8.93,TV,24,Oct 2008 - Mar 2009
mal_19,Gintama,8.93,TV,201,Apr 2006 - Mar 2010
mal_20,Koe no Katachi,8.93,Movie,1,Sep 2016 - Sep 2016
mal_21,Kusuriya no Hitorigoto 2nd Season,8.91,TV,24,Jan 2025 - Jul 2025
mal_22,Code Geass: Hangyaku no Lelouch R2,8.91,TV,25,Apr 2008 - Sep 2008
mal_23,3-gatsu no Lion 2nd Season,8.90,TV,22,Oct 2017 - Mar 2018
mal_24,Gintama Movie 2: Kanketsu-hen - Yorozuya yo Eien Nare,8.89,Movie,1,Jul 2013 - Jul 2013
mal_25,Monster,8.89,TV,74,Apr 2004 - Sep 2005
mal_26,Gintama. Shirogane no Tamashii-hen - Kouhan-sen,8.88,TV,14,Jul 2018 - Oct 2018
mal_27,Owarimonogatari 2nd Season,8.86,TV Special,7,Aug 2017 - Aug 2017
mal_28,Shingeki no Kyojin: The Final Season - Kanketsu-hen,8.86,TV Special,2,Mar 2023 - Nov 2023
mal_29,Kusuriya no Hitorigoto,8.85,TV,24,Oct 2023 - Mar 2024
mal_30,Kingdom 3rd Season,8.84,TV,26,Apr 2020 - Oct 2021
mal_31,Violet Evergarden Movie,8.84,Movie,1,Sep 2020 - Sep 2020
mal_32,Shingeki no Kyojin Movie: Kanketsu-hen - The Last Attack,8.83,Movie,1,Nov 2024 - Nov 2024
mal_33,Kimi no Na wa.,8.83,Movie,1,Aug 2016 - Aug 2016
mal_34,Vinland Saga Season 2,8.82,TV,24,Jan 2023 - Jun 2023
mal_35,Gintama. Shirogane no Tamashii-hen,8.81,TV,12,Jan 2018 - Mar 2018
mal_36,Ashita no Joe 2,8.78,TV,47,Oct 1980 - Aug 1981
mal_37,Hajime no Ippo,8.78,TV,75,Oct 2000 - Mar 2002
mal_38,Shingeki no Kyojin: The Final Season,8.78,TV,16,Dec 2020 - Mar 2021
mal_39,Vinland Saga,8.78,TV,24,Jul 2019 - Dec 2019
mal_40,Kizumonogatari III: Reiketsu-hen,8.78,Movie,1,Jan 2017 - Jan 2017
mal_41,Mob Psycho 100 II,8.78,TV,13,Jan 2019 - Apr 2019
mal_42,Haikyuu!! Karasuno Koukou vs. Shiratorizawa Gakuen Koukou,8.77,TV,10,Oct 2016 - Dec 2016
mal_43,Sen to Chihiro no Kamikakushi,8.77,Movie,1,Jul 2001 - Jul 2001
mal_44,Shingeki no Kyojin: The Final Season Part 2,8.77,TV,12,Jan 2022 - Apr 2022
mal_45,Takopii no Genzai,8.77,ONA,6,Jun 2025 - Aug 2025
mal_46,Monogatari Series: Second Season,8.76,TV,26,Jul 2013 - Dec 2013
mal_47,Cowboy Bebop,8.75,TV,26,Apr 1998 - Apr 1999
mal_48,Boku no Hero Academia: Final Season,8.74,TV,11,Oct 2025 - Dec 2025
mal_49,Bocchi the Rock!,8.73,TV,12,Oct 2022 - Dec 2022
mal_50,Kingdom 4th Season,8.73,TV,26,Apr 2022 - Oct 2022
mal_51,Sono Bisque Doll wa Koi wo Suru Season 2,8.19,TV,12,Jul 2025 - Sep 2025
mal_52,Vanitas no Karte Part 2,8.19,TV,12,Jan 2022 - Apr 2022
mal_53,Yi Nian Yong Heng 2nd Season,8.19,ONA,54,Jul 2022 - Jul 2023
mal_54,xxxHOLiC Rou,8.18,OVA,2,Apr 2010 - Mar 2011
mal_55,K-On!!,8.18,TV,26,Apr 2010 - Sep 2010
mal_56,Made in Abyss Movie 1: Tabidachi no Yoake,8.18,Movie,1,Jan 2019 - Jan 2019
mal_57,Major S4,8.18,TV,26,Jan 2008 - Jun 2008
mal_58,Meitantei Conan,8.18,TV,?,Jan 1996 -
mal_59,Nomad: Megalo Box 2,8.18,TV,13,Apr 2021 - Jun 2021
mal_60,Cang Yuan Tu,8.18,ONA,26,Jun 2023 - Dec 2023
mal_61,Cardcaptor Sakura,8.18,TV,70,Apr 1998 - Mar 2000
mal_62,Fate/stay night: Unlimited Blade Works,8.18,TV,12,Oct 2014 - Dec 2014
mal_63,Ginga Eiyuu Densetsu: Die Neue These - Seiran 2,8.18,Movie,4,Oct 2019 - Oct 2019
mal_64,Hachimitsu to Clover II,8.18,TV,12,Jun 2006 - Sep 2006
mal_65,Hunter x Hunter: Greed Island,8.18,OVA,8,Feb 2003 - Apr 2003
mal_66,Ao no Hako,8.17,TV,25,Oct 2024 - Mar 2025
mal_67,Bakuman.,8.17,TV,25,Oct 2010 - Apr 2011
mal_68,Ballroom e Youkoso,8.17,TV,24,Jul 2017 - Dec 2017
mal_69,Black Lagoon: The Second Barrage,8.17,TV,12,Oct 2006 - Dec 2006
mal_70,Chihayafuru,8.17,TV,25,Oct 2011 - Mar 2012
mal_71,Digimon Adventure: Last Evolution Kizuna,8.17,Movie,1,Feb 2020 - Feb 2020
mal_72,Girls & Panzer: Saishuushou Part 3,8.17,Movie,1,Mar 2021 - Mar 2021
mal_73,Seishun Buta Yarou wa Santa Claus no Yume wo Minai,8.17,TV,13,Jul 2025 - Sep 2025
mal_74,Tengen Toppa Gurren Lagann Movie 1: Gurren-hen,8.17,Movie,1,Sep 2008 - Sep 2008
mal_75,Yojouhan Time Machine Blues,8.17,ONA,6,Sep 2022 - Oct 2022
mal_76,Yoru wa Mijikashi Arukeyo Otome,8.17,Movie,1,Apr 2017 - Apr 2017
mal_77,Yuukoku no Moriarty,8.17,TV,11,Oct 2020 - Dec 2020
mal_78,Initial D Fourth Stage,8.17,TV,24,Apr 2004 - Feb 2006
mal_79,"Kamisama Hajimemashita: Kamisama, Shiawase ni Naru",8.17,OVA,1,Dec 2016 - Dec 2016
mal_80,Little Busters! Refrain,8.17,TV,13,Oct 2013 - Dec 2013
mal_81,Major S2,8.17,TV,26,Dec 2005 - Jun 2006
mal_82,Meitantei Conan Movie 20: Junkoku no Nightmare,8.17,Movie,1,Apr 2016 - Apr 2016
mal_83,Natsume Yuujinchou: Ishi Okoshi to Ayashiki Raihousha,8.17,Movie,1,Jan 2021 - Jan 2021
mal_84,Non Non Biyori Repeat,8.17,TV,12,Jul 2015 - Sep 2015
mal_85,One Piece Movie 14: Stampede,8.17,Movie,1,Aug 2019 - Aug 2019
mal_86,Kimetsu no Yaiba: Katanakaji no Sato-hen,8.16,TV,11,Apr 2023 - Jun 2023
mal_87,Kuroshitsuji: Midori no Majo-hen,8.16,TV,13,Apr 2025 - Jun 2025
mal_88,No Game No Life: Zero,8.16,Movie,1,Jul 2017 - Jul 2017
mal_89,Ouran Koukou Host Club,8.16,TV,26,Apr 2006 - Sep 2006
mal_90,Akira,8.16,Movie,1,Jul 1988 - Jul 1988
mal_91,Aria the Natural,8.16,TV,26,Apr 2006 - Sep 2006
mal_92,Bungou Stray Dogs 2nd Season,8.16,TV,12,Oct 2016 - Dec 2016
mal_93,Fate/strange Fake: Whispers of Dawn,8.16,TV Special,1,Jul 2023 - Jul 2023
mal_94,Higurashi no Naku Koro ni Kai,8.16,TV,24,Jul 2007 - Dec 2007
mal_95,Ao Ashi,8.15,TV,24,Apr 2022 - Sep 2022
mal_96,Dr. Stone: New World,8.15,TV,11,Apr 2023 - Jun 2023
mal_97,Dr. Stone: Stone Wars,8.15,TV,11,Jan 2021 - Mar 2021
mal_98,Fate/stay night Movie: Heaven's Feel - I. Presage Flower,8.15,Movie,1,Oct 2017 - Oct 2017
mal_99,Holo no Graffiti,8.15,ONA,?,May 2019 -
mal_100,Kono Subarashii Sekai ni Shukufuku wo! 3: Bonus Stage,8.15,OVA,2,Apr 2025 - Apr 2025
mal_101,Kotarou wa Hitorigurashi,8.15,ONA,10,Mar 2022 - Mar 2022
mal_102,Lupin III: Cagliostro no Shiro,8.15,Movie,1,Dec 1979 - Dec 1979
mal_103,Non Non Biyori Nonstop: Bukatsu wo Ganbatta,8.15,OVA,1,Mar 2022 - Mar 2022
mal_104,Jujutsu Kaisen: Kaigyoku/Gyokusetsu,8.14,Movie,1,May 2025 - May 2025
mal_105,Kaiba,8.14,TV,12,Apr 2008 - Jul 2008
mal_106,Kidou Senshi Gundam: The Origin - Zenya Akai Suisei,8.14,TV,13,Apr 2019 - Aug 2019
mal_107,Lycoris Recoil,8.14,TV,13,Jul 2022 - Sep 2022
mal_108,Noragami Aragoto,8.14,TV,13,Oct 2015 - Dec 2015
mal_109,Princess Tutu,8.14,TV,38,Aug 2002 - May 2003
mal_110,Black Clover,8.14,TV,170,Oct 2017 - Mar 2021
mal_111,Sono Bisque Doll wa Koi wo Suru,8.14,TV,12,Jan 2022 - Mar 2022
mal_112,The Fable,8.14,TV,25,Apr 2024 - Sep 2024
mal_113,Toaru Kagaku no Railgun T,8.14,TV,25,Jan 2020 - Sep 2020
mal_114,Seihantai na Kimi to Boku,8.13,TV,12,Jan 2026 -
mal_115,Tensei shitara Slime Datta Ken,8.13,TV,24,Oct 2018 - Mar 2019
mal_116,Working!!! Lord of the Takanashi,8.13,Special,1,Mar 2016 - Mar 2016
mal_117,IDOLiSH7 Second Beat!,8.13,TV,15,Apr 2020 - Dec 2020
mal_118,Kaze Tachinu,8.13,Movie,1,Jul 2013 - Jul 2013
mal_119,Kyoukai no Kanata Movie 2: I'll Be Here - Mirai-hen,8.13,Movie,1,Apr 2015 - Apr 2015
mal_120,Major: Message,8.13,OVA,1,Dec 2010 - Dec 2010
mal_121,Nodame Cantabile: Paris-hen,8.13,TV,11,Oct 2008 - Dec 2008
mal_122,Blue Lock,8.13,TV,24,Oct 2022 - Mar 2023
mal_123,Death Parade,8.13,TV,12,Jan 2015 - Mar 2015
mal_124,Eizouken ni wa Te wo Dasu na!,8.13,TV,12,Jan 2020 - Mar 2020
mal_125,Ginga Eiyuu Densetsu Gaiden,8.13,OVA,24,Feb 1998 - Sep 1998
mal_126,Given: Uragawa no Sonzai,8.13,OVA,1,Dec 2021 - Dec 2021
mal_127,Golden Kamuy 4th Season,8.13,TV,13,Oct 2022 - Jun 2023
mal_128,Horimiya: Piece,8.13,TV,13,Jul 2023 - Sep 2023
mal_129,Boku no Hero Academia 7th Season,8.12,TV,21,May 2024 - Oct 2024
mal_130,Dr. Stone: Ryuusui,8.12,TV Special,1,Jul 2022 - Jul 2022
mal_131,Eiga Daisuki Pompo-san,8.12,Movie,1,Jun 2021 - Jun 2021
mal_132,Fullmetal Alchemist,8.12,TV,51,Oct 2003 - Oct 2004
mal_133,Gintama': Futon ni Haitte kara Buki Nokoshi ni Kizuite Neru ni Nerenai Toki mo Aru,8.12,Special,1,Apr 2015 - Apr 2015
mal_134,Seirei no Moribito,8.12,TV,26,Apr 2007 - Sep 2007
mal_135,Shen Yin Wangzuo,8.12,ONA,26,Apr 2022 - Sep 2022
mal_136,Shinigami Bocchan to Kuro Maid 3rd Season,8.12,TV,12,Apr 2024 - Jun 2024
mal_137,Stand By Me Doraemon,8.12,Movie,1,Aug 2014 - Aug 2014
mal_138,Interstella5555: The 5tory of The 5ecret 5tar 5ystem,8.12,Movie,1,Dec 2003 - Dec 2003
mal_139,Kamisama Hajimemashita,8.12,TV,13,Oct 2012 - Dec 2012
mal_140,Katekyou Hitman Reborn!,8.12,TV,203,Oct 2006 - Sep 2010
mal_141,Lupin III: Part 5,8.12,TV,24,Apr 2018 - Sep 2018
mal_142,Nisemonogatari,8.12,TV,11,Jan 2012 - Mar 2012
mal_143,Ookami to Koushinryou: Merchant Meets the Wise Wolf,8.12,TV,25,Apr 2024 - Sep 2024
mal_144,Precure All Stars Movie F,8.12,Movie,1,Sep 2023 - Sep 2023
mal_145,Initial D Fifth Stage,8.11,TV,14,Nov 2012 - May 2013
mal_146,JoJo no Kimyou na Bouken Part 3: Stardust Crusaders,8.11,TV,24,Apr 2014 - Sep 2014
mal_147,Kuragehime,8.11,TV,11,Oct 2010 - Dec 2010
mal_148,Mahou Shoujo Lyrical Nanoha: The Movie 2nd A's,8.11,Movie,1,Jul 2012 - Jul 2012
mal_149,Meitantei Conan Movie 05: Tengoku e no Countdown,8.11,Movie,1,Apr 2001 - Apr 2001
mal_150,Meitantei Conan Movie 14: Tenkuu no Lost Ship,8.11,Movie,1,Apr 2010 - Apr 2010
mal_151,Diamond no Ace,8.11,TV,75,Oct 2013 - Mar 2015
mal_152,Fumetsu no Anata e Season 2,8.11,TV,20,Oct 2022 - Mar 2023
mal_153,Gankutsuou,8.11,TV,24,Oct 2004 - Mar 2005
mal_154,Given Movie 1,8.11,Movie,1,Aug 2020 - Aug 2020
mal_155,Haikyuu!! Movie 1: Owari to Hajimari,8.11,Movie,1,Jul 2015 - Jul 2015
mal_156,Haikyuu!! Movie 2: Shousha to Haisha,8.11,Movie,1,Sep 2015 - Sep 2015
mal_157,Hinamatsuri,8.11,TV,12,Apr 2018 - Jun 2018
mal_158,Saiki Kusuo no Ψ-nan: Ψ-shidou-hen,8.11,ONA,6,Dec 2019 - Dec 2019
mal_159,Shokugeki no Souma,8.11,TV,24,Apr 2015 - Sep 2015
mal_160,Silent Witch: Chinmoku no Majo no Kakushigoto,8.11,TV,13,Jul 2025 - Oct 2025
mal_161,Skip to Loafer,8.11,TV,12,Apr 2023 - Jun 2023
mal_162,Tamayura: Sotsugyou Shashin Part 4 - Ashita,8.11,Movie,1,Apr 2016 - Apr 2016
mal_163,Saint Seiya: The Lost Canvas - Meiou Shinwa 2,8.10,OVA,13,Feb 2011 - Jul 2011
mal_164,Serial Experiments Lain,8.10,TV,13,Jul 1998 - Sep 1998
mal_165,"Shangri-La Frontier: Kusoge Hunter, Kamige ni Idoman to su",8.10,TV,25,Oct 2023 - Mar 2024
mal_166,Spy x Family Movie: Code: White,8.10,Movie,1,Dec 2023 - Dec 2023
mal_167,Kidou Senshi Gundam 00,8.10,TV,25,Oct 2007 - Mar 2008
mal_168,Koukaku Kidoutai: Stand Alone Complex - Solid State Society,8.10,TV Special,1,Sep 2006 - Sep 2006
mal_169,Mirai Shounen Conan,8.10,TV,26,Apr 1978 - Oct 1978
mal_170,One Piece Film: Z,8.10,Movie,1,Dec 2012 - Dec 2012
mal_171,One Piece: Episode of Nami - Koukaishi no Namida to Nakama no Kizuna,8.10,TV Special,1,Aug 2012 - Aug 2012
mal_172,Paripi Koumei,8.10,TV,12,Apr 2022 - Jun 2022
mal_173,Akatsuki no Yona OVA,8.10,OVA,3,Sep 2015 - Dec 2016
mal_174,Buddy Daddies,8.10,TV,12,Jan 2023 - Apr 2023
mal_175,Chuunibyou demo Koi ga Shitai! Movie: Take On Me,8.10,Movie,1,Jan 2018 - Jan 2018
mal_176,City The Animation,8.09,TV,13,Jul 2025 - Sep 2025
mal_177,Detroit Metal City,8.09,OVA,12,Aug 2008 - Oct 2008
mal_178,Durarara!!,8.09,TV,24,Jan 2010 - Jun 2010
mal_179,Fujimoto Tatsuki 17-26,8.09,ONA,8,Nov 2025 - Nov 2025
mal_180,Gin no Saji,8.09,TV,11,Jul 2013 - Sep 2013
mal_181,Gintama°: Umai-mono wa Atomawashi ni Suru to Yokodorisareru kara Yappari Saki ni Kue,8.09,Special,1,Nov 2015 - Nov 2015
mal_182,Hidamari Sketch: Sae Hiro Sotsugyou-hen,8.09,OVA,2,Nov 2013 - Nov 2013
mal_183,Toki wo Kakeru Shoujo,8.09,Movie,1,Jul 2006 - Jul 2006
mal_184,Tsurune: Tsunagari no Issha,8.09,TV,13,Jan 2023 - Mar 2023
mal_185,"Watashi ga Koibito ni Nareru Wake Nai jan, Muri Muri! (※Muri ja Nakatta!?) (TV Special)",8.09,TV Special,5,Jan 2026 - Jan 2026
mal_186,Yuanshen: Jinzhong Ge,8.09,ONA,1,Apr 2024 - Apr 2024
mal_187,Yuusha-Ou GaoGaiGar Final,8.09,OVA,8,Jan 2000 - Mar 2003
mal_188,Zhan Shen: Fanchen Shenyu,8.09,ONA,15,Jul 2024 - Oct 2024
mal_189,Jigokuraku,8.09,TV,13,Apr 2023 - Jul 2023
mal_190,Kono Subarashii Sekai ni Shukufuku wo!,8.09,TV,10,Jan 2016 - Mar 2016
mal_191,Kuroko no Basket: Saikou no Present desu,8.09,Special,1,Dec 2015 - Dec 2015
mal_192,Mahoutsukai no Yome: Hoshi Matsu Hito,8.09,OVA,3,Sep 2016 - Sep 2017
mal_193,Make Heroine ga Oosugiru!,8.09,TV,12,Jul 2024 - Sep 2024
mal_194,Kamisama Hajimemashita OVA,8.08,OVA,2,Aug 2013 - Aug 2013
mal_195,Kidou Senshi Gundam Unicorn,8.08,OVA,7,Mar 2010 - Jun 2014
mal_196,Kuroko no Basket Movie 4: Last Game,8.08,Movie,1,Mar 2017 - Mar 2017
mal_197,Hajime no Ippo: Boxer no Kobushi,8.08,Special,1,Mar 2003 - Mar 2003
mal_198,Tsukimonogatari,8.08,TV Special,4,Dec 2014 - Dec 2014
mal_199,Zankyou no Terror,8.08,TV,11,Jul 2014 - Sep 2014
mal_200,Skip Beat!,8.07,TV,25,Oct 2008 - Mar 2009
mal_201,Tsubasa: Shunraiki,8.07,OVA,2,Mar 2009 - May 2009
mal_202,Uchouten Kazoku 2,8.07,TV,12,Apr 2017 - Jun 2017
mal_203,Kanata no Astra,8.07,TV,12,Jul 2019 - Sep 2019
mal_204,Kidou Senshi Gundam 00 Second Season,8.07,TV,25,Oct 2008 - Mar 2009
mal_205,Kimi wa Houkago Insomnia,8.07,TV,13,Apr 2023 - Jul 2023
mal_206,Ore dake Level Up na Ken: ReAwakening,8.07,Movie,1,Nov 2024 - Nov 2024
mal_207,Ansatsu Kyoushitsu,8.07,TV,22,Jan 2015 - Jun 2015
mal_208,Azumanga Daiou The Animation,8.07,TV,26,Apr 2002 - Oct 2002
mal_209,Baccano! Specials,8.07,Special,3,Feb 2008 - May 2008
mal_210,City Hunter 2,8.07,TV,63,Apr 1988 - Jul 1989
mal_211,Ginga Eiyuu Densetsu: Arata naru Tatakai no Overture,8.07,Movie,1,Dec 1993 - Dec 1993
mal_212,Ginga Eiyuu Densetsu: Die Neue These - Seiran 1,8.07,Movie,4,Sep 2019 - Sep 2019
mal_213,Gintama: Nanigoto mo Saisho ga Kanjin nanode Tashou Senobisuru Kurai ga Choudoyoi,8.07,Special,1,Sep 2005 - Sep 2005
mal_214,Girls & Panzer: Saishuushou Part 2,8.07,Movie,1,Jun 2019 - Jun 2019
mal_215,Hikaru no Go,8.07,TV,75,Oct 2001 - Mar 2003
mal_216,Honzuki no Gekokujou: Shisho ni Naru Tame ni wa Shudan wo Erandeiraremasen 2nd Season,8.07,TV,12,Apr 2020 - Jun 2020
mal_217,Honzuki no Gekokujou: Shisho ni Naru Tame ni wa Shudan wo Erandeiraremasen 3rd Season,8.07,TV,10,Apr 2022 - Jun 2022
mal_218,BanG Dream! Ave Mujica,8.06,TV,13,Jan 2025 - Mar 2025
mal_219,Douluo Dalu II: Jueshi Tangmen,8.06,ONA,156,Jun 2023 -
mal_220,Enen no Shouboutai: San no Shou Part 2,8.06,TV,13,Jan 2026 -
mal_221,Ginga Eiyuu Densetsu Gaiden (1999),8.06,OVA,28,Dec 1999 - Jul 2000
mal_222,Gintama: Dai Hanseikai,8.06,Special,1,Mar 2010 - Mar 2010
mal_223,Quanzhi Gaoshou: Dianfeng Rongyao,8.06,Movie,1,Aug 2019 - Aug 2019
mal_224,Saint Seiya: Meiou Hades Juuni Kyuu-hen,8.06,OVA,13,Nov 2002 - Jul 2003
mal_225,Shokugeki no Souma: Ni no Sara,8.06,TV,13,Jul 2016 - Sep 2016
mal_226,Shoushimin Series 2nd Season,8.06,TV,12,Apr 2025 - Jun 2025
mal_227,Spy x Family Season 2,8.06,TV,12,Oct 2023 - Dec 2023
mal_228,Tunshi Xingkong,8.06,ONA,26,Nov 2020 - May 2021
mal_229,Youkoso Jitsuryoku Shijou Shugi no Kyoushitsu e 2nd Season,8.06,TV,13,Jul 2022 - Sep 2022
mal_230,JoJo no Kimyou na Bouken Part 6: Stone Ocean,8.06,ONA,12,Dec 2021 - Dec 2021
mal_231,Karasu wa Aruji wo Erabanai,8.06,TV,20,Apr 2024 - Sep 2024
mal_232,Kidou Senshi Gundam: Tekketsu no Orphans,8.06,TV,25,Oct 2015 - Mar 2016
mal_233,Koukaku Kidoutai: Stand Alone Complex - The Laughing Man,8.06,OVA,1,Sep 2005 - Sep 2005
mal_234,Kuroshitsuji: Book of Circus,8.06,TV,10,Jul 2014 - Sep 2014
mal_235,Kyou kara Ore wa!!,8.06,OVA,10,Apr 1993 - Dec 1997
mal_236,Overlord IV,8.06,TV,13,Jul 2022 - Sep 2022
mal_237,Persona 3 the Movie 4: Winter of Rebirth,8.06,Movie,1,Jan 2016 - Jan 2016
mal_238,Kodomo no Omocha (TV),8.05,TV,102,Apr 1996 - Mar 1998
mal_239,Mahoutsukai no Yome,8.05,TV,24,Oct 2017 - Mar 2018
mal_240,Meitantei Conan Movie 08: Ginyoku no Magician,8.05,Movie,1,Apr 2004 - Apr 2004
mal_241,Meitantei Conan Movie 18: Ijigen no Sniper,8.05,Movie,1,Apr 2014 - Apr 2014
mal_242,Meitantei Conan Movie 25: Halloween no Hanayome,8.05,Movie,1,Apr 2022 - Apr 2022
mal_243,NieR:Automata Ver1.1a Part 2,8.05,TV,12,Jul 2024 - Sep 2024
mal_244,Angel Beats!,8.05,TV,13,Apr 2010 - Jun 2010
mal_245,Boku no Hero Academia 2nd Season,8.05,TV,25,Apr 2017 - Sep 2017
mal_246,Durarara!!x2 Ketsu,8.05,TV,12,Jan 2016 - Mar 2016
mal_247,Given Movie 2: Hiiragi Mix,8.05,Movie,1,Jan 2024 - Jan 2024
mal_248,Hyouka,8.05,TV,22,Apr 2012 - Sep 2012
mal_249,Akatsuki no Yona,8.04,TV,24,Oct 2014 - Mar 2015
mal_250,Darker than Black: Kuro no Keiyakusha,8.04,TV,25,Apr 2007 - Sep 2007
mal_251,Dorohedoro,8.04,TV,12,Jan 2020 - Mar 2020
mal_252,FLCL,8.04,OVA,6,Apr 2000 - Mar 2001
mal_253,Golden Boy,8.04,OVA,6,Oct 1995 - Jun 1996
mal_254,Gosick,8.04,TV,24,Jan 2011 - Jul 2011
mal_255,Jibaku Shounen Hanako-kun 2 Part 2,8.04,TV,12,Jul 2025 - Sep 2025
mal_256,JoJo no Kimyou na Bouken Part 6: Stone Ocean Part 2,8.04,ONA,12,Sep 2022 - Sep 2022
mal_257,Koukyoushihen Eureka Seven,8.04,TV,50,Apr 2005 - Apr 2006
mal_258,Kuroko no Basket,8.04,TV,25,Apr 2012 - Sep 2012
mal_259,Kuroshitsuji: Book of Murder,8.04,OVA,2,Jan 2015 - Feb 2015
mal_260,Meitantei Conan Movie 03: Seikimatsu no Majutsushi,8.04,Movie,1,Apr 1999 - Apr 1999
mal_261,MF Ghost 3rd Season,8.04,TV,?,Jan 2026 -
mal_262,No Game No Life,8.04,TV,12,Apr 2014 - Jun 2014
mal_263,Omoide no Marnie,8.04,Movie,1,Jul 2014 - Jul 2014
mal_264,One Piece Film: Strong World,8.04,Movie,1,Dec 2009 - Dec 2009
mal_265,Paprika,8.04,Movie,1,Nov 2006 - Nov 2006
mal_266,Sakura-sou no Pet na Kanojo,8.04,TV,24,Oct 2012 - Mar 2013
mal_267,Toradora!,8.04,TV,25,Oct 2008 - Mar 2009
mal_268,World Trigger 2nd Season,8.04,TV,12,Jan 2021 - Apr 2021
mal_269,Yowamushi Pedal: Grande Road,8.04,TV,24,Oct 2014 - Mar 2015
mal_270,Zombieland Saga Movie: Yumeginga Paradise,8.04,Movie,1,Oct 2025 - Oct 2025
mal_271,Shijou Saikyou no Deshi Kenichi,8.03,TV,50,Oct 2006 - Sep 2007
mal_272,Yuru Camp△ Season 3,8.03,TV,12,Apr 2024 - Jun 2024
mal_273,Black Lagoon,8.03,TV,12,Apr 2006 - Jun 2006
mal_274,Fate/stay night: Unlimited Blade Works Prologue,8.03,TV Special,1,Oct 2014 - Oct 2014
mal_275,Gridman Universe,8.03,Movie,1,Mar 2023 - Mar 2023
mal_276,Kidou Keisatsu Patlabor 2 the Movie,8.03,Movie,1,Aug 1993 - Aug 1993
mal_277,Kill la Kill,8.03,TV,24,Oct 2013 - Mar 2014
mal_278,Kimetsu no Yaiba: Hashira Geiko-hen,8.03,TV,8,May 2024 - Jun 2024
mal_279,Lovely★Complex,8.03,TV,24,Apr 2007 - Sep 2007
mal_280,Meitantei Conan Movie 04: Hitomi no Naka no Ansatsusha,8.03,Movie,1,Apr 2000 - Apr 2000
mal_281,Karakai Jouzu no Takagi-san 2,8.02,TV,12,Jul 2019 - Sep 2019
mal_282,Mairimashita! Iruma-kun 2nd Season,8.02,TV,21,Apr 2021 - Sep 2021
mal_283,Meitantei Conan Movie 10: Tantei-tachi no Requiem,8.02,Movie,1,Apr 2006 - Apr 2006
mal_284,Naruto,8.02,TV,220,Oct 2002 - Feb 2007
mal_285,Omae Umasou da na,8.02,Movie,1,Oct 2010 - Oct 2010
mal_286,Shadows House 2nd Season,8.02,TV,12,Jul 2022 - Sep 2022
mal_287,Tsuki ga Kirei,8.02,TV,12,Apr 2017 - Jun 2017
mal_288,Wan Sheng Jie 2,8.02,ONA,12,Oct 2020 - Dec 2020
mal_289,xxxHOLiC Shunmuki,8.02,OVA,2,Feb 2009 - Jun 2009
mal_290,Yahari Ore no Seishun Love Comedy wa Machigatteiru. Zoku OVA,8.02,OVA,1,Oct 2016 - Oct 2016
mal_291,Apocalypse Hotel,8.02,TV,12,Apr 2025 - Jun 2025
mal_292,Black Lagoon: Roberta's Blood Trail,8.02,OVA,5,Jun 2010 - Jun 2011
mal_293,Dennou Coil,8.02,TV,26,May 2007 - Dec 2007
mal_294,Ginga Nagareboshi Gin,8.02,TV,21,Apr 1986 - Aug 1986
mal_295,Glass no Kamen (2005),8.02,TV,51,Apr 2005 - Mar 2006
mal_296,Hibike! Euphonium,8.02,TV,13,Apr 2015 - Jul 2015
mal_297,Hikaru ga Shinda Natsu,8.02,TV,12,Jul 2025 - Sep 2025
mal_298,Full Metal Panic? Fumoffu,8.01,TV,12,Aug 2003 - Nov 2003
mal_299,Kimi ni Todoke,8.01,TV,25,Oct 2009 - Mar 2010
mal_300,Kono Subarashii Sekai ni Shukufuku wo! 2: Kono Subarashii Geijutsu ni Shukufuku wo!,8.01,OVA,1,Jul 2017 - Jul 2017
mal_301,Mignon,8.01,ONA,12,Aug 2023 - Aug 2023
